,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,ILD,ILD2,RHOB,s_Facies
811,3,C SH,SHANKLE,2953.0,67.63,0.649,6.3,17.22,3.2,1,0.754,4.456562483975033,4.456562483975033,2147.482550693703,f_siltstone
812,3,C SH,SHANKLE,2953.5,74.65,0.639,7.1,16.125,3.1,1,0.737,4.355118736855686,4.355118736855686,2194.3566738428417,f_siltstone
813,3,C SH,SHANKLE,2954.0,69.34,0.626,6.4,16.405,3.1,1,0.7190000000000001,4.22668614265603,4.22668614265603,2177.2185897435897,f_siltstone
814,3,C SH,SHANKLE,2954.5,67.71,0.616,3.6,17.57,2.9,1,0.7020000000000001,4.130475019901613,4.130475019901613,2107.9373443983404,f_siltstone
815,3,C SH,SHANKLE,2955.0,69.85,0.61,2.9,18.53,3.0,1,0.684,4.073802778041127,4.073802778041127,2068.097167868177,f_siltstone
816,3,C SH,SHANKLE,2955.5,72.99,0.606,6.6,17.785,3.0,1,0.667,4.03645392967605,4.03645392967605,2130.522055674518,f_siltstone
817,3,C SH,SHANKLE,2956.0,72.73,0.605,3.5,21.265,2.8,1,0.649,4.027170343254591,4.027170343254591,1980.5531088082903,f_siltstone
818,3,C SH,SHANKLE,2956.5,71.24,0.606,-3.0,23.97,2.8,1,0.632,4.03645392967605,4.03645392967605,1832.5291262135922,f_siltstone
819,3,C SH,SHANKLE,2957.0,65.18,0.607,-1.1,24.32,3.3,1,0.614,4.045758916974426,4.045758916974426,1838.0221068249257,f_siltstone
820,3,C SH,SHANKLE,2957.5,76.51,0.61,3.1,23.925,3.3,1,0.596,4.073802778041127,4.073802778041127,1886.3667182662539,f_siltstone
821,3,C SH,SHANKLE,2958.0,72.51,0.615,0.3,27.215,3.1,1,0.579,4.120975190973302,4.120975190973302,1754.1526078234704,f_siltstone
822,3,C SH,SHANKLE,2958.5,73.66,0.622,-8.0,30.125,2.7,1,0.561,4.187935651179184,4.187935651179184,1597.5138888888891,f_siltstone
823,3,C SH,SHANKLE,2959.0,72.96,0.627,-12.3,29.985,2.5,1,0.544,4.2364296604954115,4.2364296604954115,1565.923552983081,f_siltstone
824,3,C SH,SHANKLE,2959.5,66.05,0.628,-9.4,26.215,2.8,1,0.526,4.246195639463129,4.246195639463129,1704.1367458866544,f_siltstone
825,3,C SH,SHANKLE,2960.0,75.61,0.624,-1.1,21.255,3.1,1,0.509,4.207266283844441,4.207266283844441,1938.0666172106826,f_siltstone
826,3,C SH,SHANKLE,2960.5,68.69,0.621,6.8,16.645,3.3,1,0.491,4.178303666466218,4.178303666466218,2172.8384120171677,f_siltstone
827,3,C SH,SHANKLE,2961.0,67.49,0.621,5.2,17.925,3.0,1,0.474,4.178303666466218,4.178303666466218,2111.828481012658,f_siltstone
828,3,C SH,SHANKLE,2961.5,71.32,0.62,2.0,18.325,2.9,1,0.456,4.168693834703354,4.168693834703354,2065.933673469388,f_siltstone
829,3,C SH,SHANKLE,2962.0,69.16,0.616,3.5,16.405,3.1,1,0.439,4.130475019901613,4.130475019901613,2146.75,f_siltstone
830,3,C SH,SHANKLE,2962.5,72.18,0.611,5.7,15.525,3.3,1,0.42100000000000004,4.083193863326921,4.083193863326921,2200.7573170731707,f_siltstone
831,3,C SH,SHANKLE,2963.0,67.16,0.606,4.4,16.48,3.2,1,0.40399999999999997,4.03645392967605,4.03645392967605,2153.7297071129706,f_siltstone
832,3,C SH,SHANKLE,2963.5,72.36,0.606,1.5,18.61,3.2,1,0.386,4.03645392967605,4.03645392967605,2051.267766497462,f_siltstone
833,3,C SH,SHANKLE,2964.0,76.08,0.614,0.8,19.615,3.1,1,0.368,4.111497211045222,4.111497211045222,2010.6848790322579,f_siltstone
834,3,C SH,SHANKLE,2964.5,75.85,0.626,1.8,21.045,2.9,1,0.35100000000000003,4.22668614265603,4.22668614265603,1972.4851323828916,f_siltstone
835,3,C SH,SHANKLE,2965.0,72.11,0.633,-3.6,22.505,2.7,1,0.33299999999999996,4.295364267648873,4.295364267648873,1873.7418918918918,f_siltstone
836,3,C SH,SHANKLE,2965.5,73.8,0.635,-9.0,22.545,2.9,1,0.316,4.3151907682776525,4.3151907682776525,1818.9449541284405,f_siltstone
837,3,C SH,SHANKLE,2966.0,71.57,0.636,-5.1,17.625,3.3,1,0.298,4.325138310350087,4.325138310350087,2012.4484776403424,f_siltstone
838,3,C SH,SHANKLE,2966.5,71.38,0.629,1.0,14.06,3.6,1,0.281,4.2559841313374305,4.2559841313374305,2197.833333333333,f_siltstone
839,3,C SH,SHANKLE,2967.0,72.44,0.622,6.2,14.855,3.1,1,0.263,4.187935651179184,4.187935651179184,2229.6827292110875,f_siltstone
840,3,C SH,SHANKLE,2967.5,74.87,0.622,5.8,19.845,2.8,1,0.24600000000000002,4.187935651179184,4.187935651179184,2050.4929936305734,f_siltstone
841,3,C SH,SHANKLE,2968.0,76.01,0.621,-2.7,23.955,2.4,1,0.228,4.178303666466218,4.178303666466218,1835.7177702044792,f_siltstone
842,3,C SH,SHANKLE,2968.5,76.11,0.618,-9.0,25.4,3.0,1,0.21100000000000002,4.14954042634363,4.14954042634363,1732.5091743119265,f_siltstone
843,3,C SH,SHANKLE,2969.0,76.47,0.624,-3.5,24.095,3.3,1,0.193,4.207266283844441,4.207266283844441,1824.0036231884058,f_siltstone
844,3,C SH,SHANKLE,2969.5,70.18,0.628,-5.4,24.15,3.2,1,0.175,4.246195639463129,4.246195639463129,1804.7804554079698,f_siltstone
845,3,C SH,SHANKLE,2970.0,71.13,0.623,-10.2,24.425,2.9,1,0.158,4.1975898399100755,4.1975898399100755,1750.2798548094374,f_siltstone
846,3,C SH,SHANKLE,2970.5,74.62,0.612,-13.2,21.35,2.9,1,0.14,4.092606597300109,4.092606597300109,1809.8060070671377,f_siltstone
847,3,C SH,SHANKLE,2971.0,75.04,0.597,-3.6,17.66,2.9,1,0.12300000000000001,3.953666200681279,3.953666200681279,2028.0710424710423,f_siltstone
848,3,C SH,SHANKLE,2971.5,71.03,0.5760000000000001,7.1,16.71,2.5,1,0.105,3.767037989839089,3.767037989839089,2173.5762648008613,f_siltstone
849,3,C SH,SHANKLE,2972.0,79.47,0.575,-9.8,35.285,2.1,1,0.08800000000000001,3.758374042884441,3.758374042884441,1427.8218579234976,f_siltstone
850,3,C SH,SHANKLE,2972.5,76.72,0.603,-9.9,51.3,1.8,1,0.07,4.008667176273028,4.008667176273028,946.2496360327569,f_siltstone
851,3,C SH,SHANKLE,2973.0,75.01,0.654,-18.3,55.915,1.8,1,0.053,4.508167045414602,4.508167045414602,788.2909129332207,f_siltstone
852,6,C LM,SHANKLE,2974.5,19.52,0.7,1.0,9.78,4.6,2,0.985,5.011872336272722,5.011872336272722,2340.5,wackestone
871,6,C LM,SHANKLE,2984.0,38.04,0.6659999999999999,1.7,8.405,3.2,2,0.701,4.634469197362879,4.634469197362879,2395.888250254324,wackestone
872,6,C LM,SHANKLE,2984.5,39.18,0.728,1.5,8.235,3.2,2,0.687,5.345643593969716,5.345643593969716,2398.8565989847716,wackestone
873,6,C LM,SHANKLE,2985.0,39.55,0.792,1.9,8.035,3.3,2,0.672,6.1944107507678146,6.1944107507678146,2411.059480122324,wackestone
874,6,C LM,SHANKLE,2985.5,37.83,0.846,2.3,7.68,3.4,2,0.657,7.014552984199712,7.014552984199712,2428.5436540429882,wackestone
875,6,C LM,SHANKLE,2986.0,35.09,0.884,2.8,7.775,3.4,2,0.642,7.655966069112563,7.655966069112563,2432.233950617284,wackestone
876,6,C LM,SHANKLE,2986.5,38.17,0.905,3.8,7.92,3.6,2,0.627,8.035261221856173,8.035261221856173,2441.0160083160085,wackestone
877,6,C LM,SHANKLE,2987.0,37.4,0.9129999999999999,3.9,8.16,3.3,2,0.612,8.184647881347898,8.184647881347898,2434.1418834547344,wackestone
878,6,C LM,SHANKLE,2987.5,36.2,0.9129999999999999,2.6,8.54,3.4,2,0.597,8.184647881347898,8.184647881347898,2403.5570841889116,wackestone
879,6,C LM,SHANKLE,2988.0,38.73,0.91,2.4,8.6,3.4,2,0.5820000000000001,8.128305161640993,8.128305161640993,2398.82131147541,wackestone
880,6,C LM,SHANKLE,2988.5,36.86,0.9079999999999999,1.9,8.9,3.5,2,0.5670000000000001,8.090958991783822,8.090958991783822,2381.9616207951067,wackestone
881,6,C LM,SHANKLE,2989.0,38.24,0.905,2.0,8.845,3.4,2,0.552,8.035261221856173,8.035261221856173,2385.1581632653065,wackestone
882,6,C LM,SHANKLE,2989.5,36.1,0.9009999999999999,1.6,8.5,3.4,2,0.537,7.961593504173186,7.961593504173186,2391.339024390244,wackestone
883,6,C LM,SHANKLE,2990.0,38.5,0.897,2.6,8.25,3.3,2,0.522,7.888601176185544,7.888601176185544,2413.382546201232,wackestone
884,6,C LM,SHANKLE,2990.5,35.87,0.89,3.0,8.42,3.4,2,0.507,7.762471166286917,7.762471166286917,2413.0463917525776,wackestone
885,6,C LM,SHANKLE,2991.0,37.2,0.884,3.6,8.495,3.3,2,0.493,7.655966069112563,7.655966069112563,2418.596058091286,wackestone
886,6,C LM,SHANKLE,2991.5,39.89,0.88,3.1,8.695,3.6,2,0.478,7.5857757502918375,7.5857757502918375,2405.0354489164088,wackestone
887,6,C LM,SHANKLE,2992.0,40.73,0.8759999999999999,2.9,8.505,3.7,2,0.46299999999999997,7.516228940182053,7.516228940182053,2408.8026261585997,wackestone
888,6,C LM,SHANKLE,2992.5,41.81,0.873,2.0,8.845,3.7,2,0.44799999999999995,7.464487584100665,7.464487584100665,2385.1581632653065,wackestone
889,6,C LM,SHANKLE,2993.0,44.47,0.872,1.9,8.74,3.5,2,0.433,7.447319739059891,7.447319739059891,2387.343883792049,wackestone
890,6,C LM,SHANKLE,2993.5,43.87,0.87,1.9,8.715,3.4,2,0.418,7.413102413009175,7.413102413009175,2388.184862385321,wackestone
891,6,C LM,SHANKLE,2994.0,47.4,0.872,2.4,8.375,3.5,2,0.40299999999999997,7.447319739059891,7.447319739059891,2406.428893442623,wackestone
892,6,C LM,SHANKLE,2994.5,48.75,0.875,2.6,8.47,3.6,2,0.38799999999999996,7.498942093324558,7.498942093324558,2405.928747433265,wackestone
893,6,C LM,SHANKLE,2995.0,53.77,0.877,3.1,8.2,3.6,2,0.373,7.533555637337174,7.533555637337174,2421.8930340557276,wackestone
894,6,C LM,SHANKLE,2995.5,65.61,0.88,3.2,8.555,3.7,2,0.358,7.5857757502918375,7.5857757502918375,2411.1522727272722,wackestone
0,3,A1 SH,SHRIMPLIN,2793.0,77.45,0.664,9.9,11.915,4.6,1,1.0,4.613175745603794,4.613175745603794,2376.9515538290784,f_siltstone
1,3,A1 SH,SHRIMPLIN,2793.5,78.26,0.6609999999999999,14.2,12.565,4.1,1,0.9790000000000001,4.5814188671453335,4.5814188671453335,2401.0307692307692,f_siltstone
2,3,A1 SH,SHRIMPLIN,2794.0,79.05,0.6579999999999999,14.8,13.05,3.6,1,0.9570000000000001,4.549880601500485,4.549880601500485,2388.7422535211267,f_siltstone
3,3,A1 SH,SHRIMPLIN,2794.5,86.1,0.655,13.9,13.115,3.5,1,0.9359999999999999,4.518559443749224,4.518559443749224,2376.684494773519,f_siltstone
4,3,A1 SH,SHRIMPLIN,2795.0,74.58,0.647,13.5,13.3,3.4,1,0.915,4.436086439314326,4.436086439314326,2365.351156069364,f_siltstone
5,3,A1 SH,SHRIMPLIN,2795.5,73.97,0.636,14.0,13.385,3.6,1,0.894,4.325138310350087,4.325138310350087,2367.389534883721,f_siltstone
6,3,A1 SH,SHRIMPLIN,2796.0,73.72,0.63,15.6,13.93,3.7,1,0.872,4.265795188015927,4.265795188015927,2362.743601895734,f_siltstone
7,3,A1 SH,SHRIMPLIN,2796.5,75.65,0.625,16.5,13.92,3.5,1,0.83,4.216965034285822,4.216965034285822,2372.118263473054,f_siltstone
8,3,A1 SH,SHRIMPLIN,2797.0,73.79,0.624,16.2,13.98,3.4,1,0.809,4.207266283844441,4.207266283844441,2366.774940334129,f_siltstone
9,3,A1 SH,SHRIMPLIN,2797.5,76.89,0.615,16.9,14.22,3.5,1,0.787,4.120975190973302,4.120975190973302,2364.1568592057765,f_siltstone
10,3,A1 SH,SHRIMPLIN,2798.0,76.11,0.6,14.8,13.375,3.6,1,0.7659999999999999,3.9810717055349722,3.9810717055349722,2376.1542253521125,f_siltstone
11,3,A1 SH,SHRIMPLIN,2798.5,74.95,0.583,13.3,12.69,3.7,1,0.745,3.8282474331682264,3.8282474331682264,2386.4396193771627,f_siltstone
12,3,A1 SH,SHRIMPLIN,2799.0,71.87,0.561,11.3,12.475,3.5,1,0.723,3.6391503612720717,3.6391503612720717,2372.329368658399,f_siltstone
13,3,A1 SH,SHRIMPLIN,2799.5,83.42,0.537,13.3,14.93,3.4,1,0.7020000000000001,3.443499307633385,3.443499307633385,2301.1801038062285,f_siltstone
25,3,A1 SH,SHRIMPLIN,2805.5,69.48,0.354,5.8,14.675,3.0,1,0.40399999999999997,2.2594357702209775,2.2594357702209775,2231.607643312102,f_siltstone
26,3,A1 SH,SHRIMPLIN,2806.0,76.37,0.354,5.2,13.635,3.0,1,0.38299999999999995,2.2594357702209775,2.2594357702209775,2261.163924050633,f_siltstone
33,3,A1 SH,SHRIMPLIN,2809.5,54.29,0.47,9.9,9.44,3.2,1,0.23399999999999999,2.9512092266663856,2.9512092266663856,2467.6008324084346,f_siltstone
34,3,A1 SH,SHRIMPLIN,2810.0,41.46,0.493,11.1,5.255,3.4,1,0.213,3.1117163371060177,3.1117163371060177,2638.082508436445,f_siltstone
35,3,A1 SH,SHRIMPLIN,2810.5,50.93,0.524,12.1,5.265,4.6,1,0.17,3.3419504002611427,3.3419504002611427,2651.987883959044,f_siltstone
36,3,A1 SH,SHRIMPLIN,2811.0,72.79,0.5429999999999999,11.3,11.76,4.1,1,0.149,3.4914031547858606,3.4914031547858606,2398.9302705749715,f_siltstone
37,3,A1 SH,SHRIMPLIN,2811.5,95.34,0.555,14.1,17.665,3.5,1,0.128,3.5892193464500526,3.5892193464500526,2204.0178696158323,f_siltstone
38,3,A1 SH,SHRIMPLIN,2812.0,102.35,0.5579999999999999,15.8,20.145,3.2,1,0.106,3.6140986263961326,3.6140986263961326,2121.1691211401426,f_siltstone
39,3,A1 SH,SHRIMPLIN,2812.5,79.7,0.5489999999999999,15.5,18.07,3.2,1,0.085,3.5399734108343464,3.5399734108343464,2200.0576923076924,f_siltstone
40,3,A1 SH,SHRIMPLIN,2813.0,66.69,0.53,14.0,15.72,3.3,1,0.064,3.3884415613920256,3.3884415613920256,2277.7906976744184,f_siltstone
47,6,A1 LM,SHRIMPLIN,2816.5,60.3,0.915,4.6,5.01,5.6,2,0.9259999999999999,8.222426499470712,8.222426499470712,2552.598113207547,wackestone
48,6,A1 LM,SHRIMPLIN,2817.0,75.22,0.9990000000000001,4.4,5.295,5.5,2,0.907,9.977000638225535,9.977000638225535,2539.8228033472806,wackestone
49,6,A1 LM,SHRIMPLIN,2817.5,87.19,1.045,4.7,5.32,5.4,2,0.889,11.091748152624008,11.091748152624008,2543.3317418677857,wackestone
50,6,A1 LM,SHRIMPLIN,2818.0,86.86,1.064,5.2,5.785,5.4,2,0.87,11.587773561551263,11.587773561551263,2534.423417721519,wackestone
51,6,A1 LM,SHRIMPLIN,2818.5,88.0,1.051,6.5,6.38,5.4,2,0.852,11.246049739669262,11.246049739669262,2532.073529411765,wackestone
52,6,A1 LM,SHRIMPLIN,2819.0,75.47,1.018,7.8,7.215,5.5,2,0.833,10.423174293933041,10.423174293933041,2520.4624728850326,wackestone
53,6,A1 LM,SHRIMPLIN,2819.5,59.36,0.972,10.0,8.925,4.9,2,0.7959999999999999,9.375620069258803,9.375620069258803,2487.75,wackestone
54,6,A1 LM,SHRIMPLIN,2820.0,55.57,0.9520000000000001,8.6,9.355,4.5,2,0.778,8.95364765549594,8.95364765549594,2454.137417943107,wackestone
55,6,A1 LM,SHRIMPLIN,2820.5,46.96,0.924,5.4,9.12,4.3,2,0.759,8.394599865193975,8.394599865193975,2420.960465116279,wackestone
56,6,A1 LM,SHRIMPLIN,2821.0,43.67,0.8759999999999999,3.6,8.225,4.1,2,0.741,7.516228940182053,7.516228940182053,2427.8387966804976,wackestone
57,6,A1 LM,SHRIMPLIN,2821.5,55.23,0.826,5.1,7.875,4.3,2,0.722,6.698846094165264,6.698846094165264,2460.309114857745,wackestone
58,6,A1 LM,SHRIMPLIN,2822.0,61.24,0.777,9.7,8.575,4.3,2,0.7040000000000001,5.984115950603197,5.984115950603197,2496.677906976744,wackestone
59,6,A1 LM,SHRIMPLIN,2822.5,54.46,0.728,12.8,10.66,4.4,2,0.685,5.345643593969716,5.345643593969716,2457.7825688073394,wackestone
67,6,A1 LM,SHRIMPLIN,2826.5,55.06,0.7859999999999999,2.9,9.5,5.6,2,0.519,6.109420249055719,6.109420249055719,2374.9869721936147,wackestone
68,6,A1 LM,SHRIMPLIN,2827.0,71.02,0.8390000000000001,3.1,8.89,5.4,2,0.5,6.902398038402421,6.902398038402421,2398.3945820433437,wackestone
69,6,A1 LM,SHRIMPLIN,2827.5,91.37,0.8809999999999999,3.9,8.06,5.3,2,0.48100000000000004,7.603262769401817,7.603262769401817,2437.575806451613,wackestone
70,6,A1 LM,SHRIMPLIN,2828.0,115.42,0.9109999999999999,5.2,6.875,5.3,2,0.46299999999999997,8.147042840208394,8.147042840208394,2496.4803797468358,wackestone
71,6,A1 LM,SHRIMPLIN,2828.5,115.7,0.94,5.9,6.085,5.2,2,0.444,8.709635899560805,8.709635899560805,2533.954675876727,wackestone
72,6,A1 LM,SHRIMPLIN,2829.0,107.11,0.972,6.0,6.135,5.6,2,0.426,9.375620069258803,9.375620069258803,2533.622340425532,wackestone
73,6,A1 LM,SHRIMPLIN,2829.5,93.82,1.008,5.8,6.64,5.6,2,0.40700000000000003,10.18591388054117,10.18591388054117,2513.088535031847,wackestone
74,6,A1 LM,SHRIMPLIN,2830.0,61.63,1.061,3.6,6.865,6.1,2,0.37,11.508003889444357,11.508003889444357,2474.3948132780083,wackestone
75,6,A1 LM,SHRIMPLIN,2830.5,45.98,1.0759999999999998,3.6,6.25,6.2,2,0.35200000000000004,11.912420080273744,11.912420080273744,2495.447717842324,wackestone
76,6,A1 LM,SHRIMPLIN,2831.0,32.76,1.071,3.0,6.225,5.8,2,0.33299999999999996,11.776059735208072,11.776059735208072,2487.721649484536,wackestone
77,6,A1 LM,SHRIMPLIN,2831.5,37.82,1.058,3.6,6.19,5.7,2,0.315,11.428783347897719,11.428783347897719,2497.501659751037,wackestone
78,6,A1 LM,SHRIMPLIN,2832.0,40.73,1.038,2.3,6.375,5.5,2,0.29600000000000004,10.914403364487566,10.914403364487566,2472.622466734903,wackestone
79,6,A1 LM,SHRIMPLIN,2832.5,33.42,1.005,2.2,6.61,5.4,2,0.278,10.115794542598982,10.115794542598982,2463.263190184049,wackestone
80,6,A1 LM,SHRIMPLIN,2833.0,32.08,0.968,2.2,7.355,5.3,2,0.259,9.289663867799362,9.289663867799362,2438.1251533742334,wackestone
81,6,A1 LM,SHRIMPLIN,2833.5,33.82,0.943,2.1,8.33,4.9,2,0.24100000000000002,8.770008211436346,8.770008211436346,2403.863483146067,wackestone
82,6,A1 LM,SHRIMPLIN,2834.0,45.57,0.924,1.1,8.84,4.7,2,0.222,8.394599865193975,8.394599865193975,2373.185389282103,wackestone
83,6,A1 LM,SHRIMPLIN,2834.5,53.95,0.9,1.9,8.125,4.6,2,0.204,7.943282347242816,7.943282347242816,2408.0319571865443,wackestone
84,6,A1 LM,SHRIMPLIN,2835.0,59.42,0.875,4.3,7.845,4.6,2,0.185,7.498942093324558,7.498942093324558,2450.4327586206896,wackestone
85,6,A1 LM,SHRIMPLIN,2835.5,68.43,0.8540000000000001,8.3,8.665,4.8,2,0.16699999999999998,7.1449632607551345,7.1449632607551345,2475.123391494002,wackestone
86,6,A1 LM,SHRIMPLIN,2836.0,75.88,0.8490000000000001,11.0,10.04,4.6,2,0.14800000000000002,7.063175542629621,7.063175542629621,2459.2303370786517,wackestone
87,6,A1 LM,SHRIMPLIN,2836.5,77.75,0.8640000000000001,11.3,10.85,4.7,2,0.13,7.311390834834176,7.311390834834176,2432.785963923337,wackestone
88,6,A1 LM,SHRIMPLIN,2837.0,80.93,0.907,9.6,9.815,4.6,2,0.111,8.072350302488383,8.072350302488383,2450.10907079646,wackestone
89,6,A1 LM,SHRIMPLIN,2837.5,72.92,0.932,7.3,7.475,4.7,2,0.09300000000000001,8.550667128846834,8.550667128846834,2504.349676375404,wackestone
90,6,A1 LM,SHRIMPLIN,2838.0,65.59,0.92,5.7,5.265,5.0,2,0.07400000000000001,8.31763771102671,8.31763771102671,2559.8029162248145,wackestone
91,6,A1 LM,SHRIMPLIN,2838.5,64.71,0.8859999999999999,3.6,4.045,5.4,2,0.055999999999999994,7.691304402866094,7.691304402866094,2570.930082987552,wackestone
92,6,A1 LM,SHRIMPLIN,2839.0,60.79,0.8290000000000001,2.9,4.36,5.5,2,0.037000000000000005,6.745280276979221,6.745280276979221,2549.672863027806,wackestone
93,6,A1 LM,SHRIMPLIN,2839.5,78.55,0.754,2.0,9.795,5.7,2,0.019,5.675446054085471,5.675446054085471,2353.168367346939,wackestone
94,3,B1 SH,SHRIMPLIN,2840.0,107.77,0.713,1.8,19.545,4.0,1,1.0,5.1641636927207095,5.1641636927207095,2022.8924643584523,f_siltstone
95,3,B1 SH,SHRIMPLIN,2840.5,110.87,0.6859999999999999,6.0,26.65,3.3,1,0.9740000000000001,4.8528850016212095,4.8528850016212095,1813.414893617021,f_siltstone
96,3,B1 SH,SHRIMPLIN,2841.0,106.33,0.665,8.6,26.94,2.8,1,0.9490000000000001,4.623810213992603,4.623810213992603,1819.2304157549233,f_siltstone
97,3,B1 SH,SHRIMPLIN,2841.5,87.85,0.64,9.6,21.77,2.7,1,0.9229999999999999,4.36515832240166,4.36515832240166,2013.6986725663717,f_siltstone
98,3,B1 SH,SHRIMPLIN,2842.0,80.96,0.601,9.0,15.99,2.9,1,0.897,3.9902490236214203,3.9902490236214203,2218.642857142857,f_siltstone
108,3,B1 SH,SHRIMPLIN,2847.0,84.46,0.486,6.1,20.48,3.6,1,0.6409999999999999,3.061963433690677,3.061963433690677,2030.9055910543132,f_siltstone
109,3,B1 SH,SHRIMPLIN,2847.5,96.96,0.483,7.0,23.225,3.4,1,0.615,3.040885025676279,3.040885025676279,1941.3870967741937,f_siltstone
110,3,B1 SH,SHRIMPLIN,2848.0,95.54,0.486,9.4,21.305,3.5,1,0.59,3.061963433690677,3.061963433690677,2029.0900662251656,f_siltstone
111,3,B1 SH,SHRIMPLIN,2848.5,88.67,0.493,13.2,17.235,3.4,1,0.564,3.1117163371060177,3.1117163371060177,2212.5523041474653,f_siltstone
112,3,B1 SH,SHRIMPLIN,2849.0,88.54,0.501,13.1,16.71,3.5,1,0.5379999999999999,3.169567463043491,3.169567463043491,2231.5930379746837,f_siltstone
113,3,B1 SH,SHRIMPLIN,2849.5,92.22,0.501,11.2,18.675,3.5,1,0.513,3.169567463043491,3.169567463043491,2140.796621621622,f_siltstone
125,3,B1 SH,SHRIMPLIN,2855.5,84.18,0.377,6.8,15.72,3.8,1,0.205,2.38231946935869,2.38231946935869,2205.590557939914,f_siltstone
126,3,B1 SH,SHRIMPLIN,2856.0,85.85,0.428,6.6,20.045,3.5,1,0.179,2.679168324819032,2.679168324819032,2050.671948608137,f_siltstone
127,3,B1 SH,SHRIMPLIN,2856.5,89.6,0.47,4.4,20.455,3.3,1,0.154,2.9512092266663856,2.9512092266663856,2016.5173640167363,f_siltstone
128,3,B1 SH,SHRIMPLIN,2857.0,80.61,0.509,3.6,16.78,3.1,1,0.128,3.2284941217126355,3.2284941217126355,2134.9809128630704,f_siltstone
129,3,B1 SH,SHRIMPLIN,2857.5,79.36,0.539,7.5,11.78,3.3,1,0.10300000000000001,3.45939377826122,3.45939377826122,2353.49054054054,f_siltstone
130,3,B1 SH,SHRIMPLIN,2858.0,83.05,0.5479999999999999,8.1,14.545,3.7,1,0.077,3.531831697919569,3.531831697919569,2261.359466811752,f_siltstone
131,3,B1 SH,SHRIMPLIN,2858.5,95.0,0.556,9.2,23.83,3.6,1,0.051,3.5974933515574232,3.5974933515574232,1935.7317180616737,f_siltstone
143,6,B1 LM,SHRIMPLIN,2864.5,29.41,1.465,4.2,2.36,6.0,2,0.389,29.174270140011675,29.174270140011675,2638.0056367432153,wackestone
144,6,B1 LM,SHRIMPLIN,2865.0,43.09,1.48,3.1,3.11,5.8,2,0.33299999999999996,30.19951720402016,30.19951720402016,2595.2366873065016,wackestone
145,6,B1 LM,SHRIMPLIN,2865.5,48.95,1.479,4.2,2.95,5.6,2,0.278,30.13006024186122,30.13006024186122,2617.682045929019,wackestone
146,6,B1 LM,SHRIMPLIN,2866.0,45.84,1.4369999999999998,4.1,3.03,5.6,2,0.222,27.35268726306711,27.35268726306711,2613.385140771637,wackestone
147,6,B1 LM,SHRIMPLIN,2866.5,45.04,1.36,4.2,3.02,5.7,2,0.16699999999999998,22.908676527677734,22.908676527677734,2615.2707724425886,wackestone
148,6,B1 LM,SHRIMPLIN,2867.0,42.92,1.249,3.6,3.445,5.7,2,0.111,17.741894808901662,17.741894808901662,2591.4695020746885,wackestone
149,6,B1 LM,SHRIMPLIN,2867.5,53.11,1.104,3.3,4.095,5.9,2,0.055999999999999994,12.705741052085418,12.705741052085418,2564.703360910031,wackestone
150,3,B2 SH,SHRIMPLIN,2868.0,67.55,0.966,4.2,5.13,5.1,1,1.0,9.246981739382225,9.246981739382225,2542.588100208768,f_siltstone
151,3,B2 SH,SHRIMPLIN,2868.5,73.99,0.862,6.1,7.84,4.6,1,0.9640000000000001,7.2777980453682405,7.2777980453682405,2475.122843450479,f_siltstone
152,3,B2 SH,SHRIMPLIN,2869.0,83.09,0.8059999999999999,9.4,11.2,3.9,1,0.929,6.39734835482648,6.39734835482648,2397.1529801324505,f_siltstone
153,3,B2 SH,SHRIMPLIN,2869.5,97.28,0.763,10.5,13.97,3.6,1,0.893,5.79428696426881,5.79428696426881,2308.155027932961,f_siltstone
159,3,B2 SH,SHRIMPLIN,2872.5,103.43,0.525,14.6,16.66,3.9,1,0.679,3.3496543915782766,3.3496543915782766,2247.1295081967214,f_siltstone
160,3,B2 SH,SHRIMPLIN,2873.0,103.41,0.522,14.7,17.625,3.9,1,0.643,3.326595532940045,3.326595532940045,2210.6918522860497,f_siltstone
161,3,B2 SH,SHRIMPLIN,2873.5,99.27,0.52,13.0,16.245,3.8,1,0.607,3.311311214825911,3.311311214825911,2248.310344827586,f_siltstone
162,3,B2 SH,SHRIMPLIN,2874.0,92.94,0.516,12.1,14.85,3.7,1,0.5710000000000001,3.2809529311311905,3.2809529311311905,2292.141467576792,f_siltstone
163,3,B2 SH,SHRIMPLIN,2874.5,92.9,0.507,11.4,13.27,3.8,1,0.536,3.213660538640317,3.213660538640317,2343.844920993228,f_siltstone
164,3,B2 SH,SHRIMPLIN,2875.0,80.32,0.504,11.0,12.48,3.7,1,0.5,3.1915378551007616,3.1915378551007616,2368.758426966292,f_siltstone
174,3,B2 SH,SHRIMPLIN,2880.0,78.88,0.502,2.0,21.885,3.7,1,0.14300000000000002,3.1768740706497707,3.1768740706497707,1946.0561224489795,f_siltstone
175,3,B2 SH,SHRIMPLIN,2880.5,86.88,0.5,-3.8,33.79,3.2,1,0.107,3.1622776601683795,3.1622776601683795,1513.0514450867054,f_siltstone
176,3,B2 SH,SHRIMPLIN,2881.0,83.97,0.519,-2.0,37.47,3.0,1,0.071,3.303695410368148,3.303695410368148,1404.7352941176473,f_siltstone
